xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004017,2004-01-17,h19v12,2015154121249,1,6157
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004033,2004-02-02,h19v12,2015154122750,1,5848
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004049,2004-02-18,h19v12,2015154125042,1,6442
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004065,2004-03-05,h19v12,2015154125023,1,5816
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004081,2004-03-21,h19v12,2015154124916,1,5859
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004097,2004-04-06,h19v12,2015154124949,1,5934
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004113,2004-04-22,h19v12,2015154125750,1,5512
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004129,2004-05-08,h19v12,2015154125857,1,6919
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004145,2004-05-24,h19v12,2015154130112,1,6862
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004161,2004-06-09,h19v12,2015154131713,1,7001
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004177,2004-06-25,h19v12,2015154132040,1,6176
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004193,2004-07-11,h19v12,2015154132908,1,5925
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004209,2004-07-27,h19v12,2015154132848,1,6229
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004225,2004-08-12,h19v12,2015154133427,1,5867
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004241,2004-08-28,h19v12,2015154133933,1,5734
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004257,2004-09-13,h19v12,2015154134415,1,4355
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004273,2004-09-29,h19v12,2015154135244,1,5635
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004289,2004-10-15,h19v12,2015154140328,1,5413
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004305,2004-10-31,h19v12,2015154140640,1,5666
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004321,2004-11-16,h19v12,2015154140848,1,5511
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004337,2004-12-02,h19v12,2015154141221,1,5429
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2004353,2004-12-18,h19v12,2018226091544,1,5641
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2000-01-01,2021-10-01,FALSE,A2005001,2005-01-01,h19v12,2015157043936,1,4898
