xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017257,2017-09-14,h19v12,2017276132856,1,4916
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017273,2017-09-30,h19v12,2017290090435,1,4377
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017289,2017-10-16,h19v12,2017310141939,1,5015
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017305,2017-11-01,h19v12,2017325113647,1,4407
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017321,2017-11-17,h19v12,2017337222357,1,5482
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017337,2017-12-03,h19v12,2017353223505,1,4884
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2017353,2017-12-19,h19v12,2018004225506,1,3881
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018001,2018-01-01,h19v12,2018017224959,1,4784
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018017,2018-01-17,h19v12,2018033223956,1,5271
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018033,2018-02-02,h19v12,2018049223214,1,4599
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018049,2018-02-18,h19v12,2018066165222,1,4802
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018065,2018-03-06,h19v12,2018082152102,1,4776
1698504.46,-3791982.89,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.100875,18.449375,sitename,MOD13Q1,2015-03-31,2021-03-31,TRUE,A2018081,2018-03-22,h19v12,2018097234032,1,5192
